Series,Current,Min,Max,Average
Start Time,-1.79769e+308
End Time,1.79769e+308
Current Time,0
/tf/camera_color_optical_frame/tag36h11:1/header/stamp,1688321508.341064,1688321508.341064,1688321515.603508,1688321512.034480
/tf/camera_color_optical_frame/tag36h11:1/rotation/w,0.020179,0.012080,0.028786,0.021098
/tf/camera_color_optical_frame/tag36h11:1/rotation/x,0.997502,0.990879,0.998174,0.995204
/tf/camera_color_optical_frame/tag36h11:1/rotation/y,-0.015746,-0.016504,-0.014582,-0.015451
/tf/camera_color_optical_frame/tag36h11:1/rotation/z,-0.065832,-0.132853,-0.055821,-0.089552
/tf/camera_color_optical_frame/tag36h11:1/translation/x,2.012702,2.010849,2.015045,2.012849
/tf/camera_color_optical_frame/tag36h11:1/translation/y,-0.098846,-0.099030,-0.098634,-0.098815
/tf/camera_color_optical_frame/tag36h11:1/translation/z,10.477958,10.467762,10.492060,10.479436
