Series,Current,Min,Max,Average
Start Time,-1.79769e+308
End Time,1.79769e+308
Current Time,0
/tf/camera_color_optical_frame/tag36h11:1/header/stamp,1688064232.198314,1688064232.198314,1688064239.555431,1688064235.864295
/tf/camera_color_optical_frame/tag36h11:1/rotation/w,0.258304,0.173792,0.390388,0.284232
/tf/camera_color_optical_frame/tag36h11:1/rotation/x,0.937000,0.871644,0.956198,0.911766
/tf/camera_color_optical_frame/tag36h11:1/rotation/y,0.000730,-0.000439,0.005894,0.002710
/tf/camera_color_optical_frame/tag36h11:1/rotation/z,0.228535,0.163799,0.365979,0.278818
/tf/camera_color_optical_frame/tag36h11:1/translation/x,0.153676,0.122804,0.161607,0.142575
/tf/camera_color_optical_frame/tag36h11:1/translation/y,0.289902,0.231043,0.305944,0.268912
/tf/camera_color_optical_frame/tag36h11:1/translation/z,6.942241,5.533606,7.328796,6.442208
