Series,Current,Min,Max,Average
Start Time,-1.79769e+308
End Time,1.79769e+308
Current Time,0
/tf/camera_color_optical_frame/tag36h11:1/header/stamp,1688332459.983328,1688332459.983328,1688332466.458101,1688332463.197323
/tf/camera_color_optical_frame/tag36h11:1/rotation/w,-0.033211,-0.064557,0.077008,0.022534
/tf/camera_color_optical_frame/tag36h11:1/rotation/x,0.993384,-0.996213,0.995894,0.506875
/tf/camera_color_optical_frame/tag36h11:1/rotation/y,-0.020519,-0.033629,0.031397,-0.014951
/tf/camera_color_optical_frame/tag36h11:1/rotation/z,0.107998,-0.205562,0.211727,0.090969
/tf/camera_color_optical_frame/tag36h11:1/translation/x,-4.218023,-4.243499,-4.171896,-4.202628
/tf/camera_color_optical_frame/tag36h11:1/translation/y,0.077549,0.074848,0.077549,0.076297
/tf/camera_color_optical_frame/tag36h11:1/translation/z,14.600885,14.440016,14.689008,14.548479
