Series,Current,Min,Max,Average
Start Time,-1.79769e+308
End Time,1.79769e+308
Current Time,0
/tf/camera_color_optical_frame/tag36h11:0/header/stamp,1688480189.852149,1688480189.852149,1688480196.038960,1688480192.905725
/tf/camera_color_optical_frame/tag36h11:0/rotation/w,0.093612,-0.162391,0.185292,0.068358
/tf/camera_color_optical_frame/tag36h11:0/rotation/x,0.994685,-0.999165,0.999135,0.354345
/tf/camera_color_optical_frame/tag36h11:0/rotation/y,0.028382,-0.047614,0.040860,0.007160
/tf/camera_color_optical_frame/tag36h11:0/rotation/z,0.032128,-0.098981,0.077281,0.013738
/tf/camera_color_optical_frame/tag36h11:0/translation/x,-0.905188,-0.946383,-0.895019,-0.913432
/tf/camera_color_optical_frame/tag36h11:0/translation/y,-1.487853,-1.553443,-1.472645,-1.500656
/tf/camera_color_optical_frame/tag36h11:0/translation/z,20.684709,20.481133,21.589154,20.859960
